,w_star,method,gamma,N,expected_return
6895,[0.24103892 0.21771885 0.         0.34056472 0.2006775 ],SAA,5.0,200,0.026401996529299997
6896,"[2.51142337e-01 2.37516638e-01 2.77555756e-17 2.95922216e-01
 2.15418809e-01]",SAA,5.0,50,0.02624099681955
6897,"[4.24682229e-01 1.68116004e-01 8.89045781e-18 4.07201767e-01
 0.00000000e+00]",SAA,5.0,100,0.027005204137590003
6898,[0.26783226 0.22001981 0.         0.31165324 0.20049469],SAA,5.0,200,0.026325976246100002
6899,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,50,0.026616000000000004
6900,"[3.03755809e-01 0.00000000e+00 4.81385765e-17 6.96244191e-01
 0.00000000e+00]",SAA,5.0,100,0.027899347570870002
6901,"[3.28047524e-01 2.44229952e-01 1.38777878e-17 2.55920669e-01
 1.71801855e-01]",SAA,5.0,200,0.026216331582379997
6902,"[2.60343108e-01 7.63278329e-17 1.20129601e-16 7.39656892e-01
 0.00000000e+00]",SAA,5.0,50,0.028010918212440002
6903,"[2.55345365e-01 2.26257567e-01 2.77555756e-17 3.07324328e-01
 2.11072740e-01]",SAA,5.0,100,0.026288821324459997
6904,"[3.35140817e-01 0.00000000e+00 3.28360792e-16 6.64859183e-01
 0.00000000e+00]",SAA,5.0,200,0.02781868810031001
6905,[0.31519807 0.19649032 0.03821232 0.29457058 0.15552871],SAA,5.0,50,0.0264966470651
6906,[0.18084416 0.         0.05252528 0.76663056 0.        ],SAA,5.0,100,0.028226786070400002
6907,[0.29113781 0.22538357 0.         0.28519261 0.19828601],SAA,5.0,200,0.026257407795400003
6908,"[4.83296772e-01 0.00000000e+00 0.00000000e+00 5.16703228e-01
 8.67361738e-18]",SAA,5.0,50,0.02743792729596
6909,"[3.36433559e-01 7.28583860e-17 2.15939191e-16 6.63566441e-01
 0.00000000e+00]",SAA,5.0,100,0.027815365753370007
6910,[0.27630262 0.2271414  0.         0.28297567 0.21358032],SAA,5.0,200,0.0262206104554
6911,[0.2095113  0.20978884 0.         0.33499935 0.24570051],SAA,5.0,50,0.0263079363892
6912,"[2.41278886e-01 2.08549026e-01 8.32667268e-17 3.33679275e-01
 2.16492813e-01]",SAA,5.0,100,0.02636203048426
6913,"[2.49144070e-01 0.00000000e+00 6.97141997e-17 7.50855930e-01
 0.00000000e+00]",SAA,5.0,200,0.028039699740100003
6914,"[2.66726384e-01 2.28548785e-01 1.38777878e-17 3.10330245e-01
 1.94394586e-01]",SAA,5.0,50,0.02632667327217
6915,"[2.84825497e-01 2.13769251e-01 3.46944695e-17 2.87854590e-01
 2.13550662e-01]",SAA,5.0,100,0.02624524119274
6916,"[2.78963960e-01 1.99343868e-01 5.55111512e-17 3.49863307e-01
 1.71828866e-01]",SAA,5.0,200,0.02649810953252
6917,"[0.00000000e+00 0.00000000e+00 9.18867831e-17 1.00000000e+00
 0.00000000e+00]",SAA,5.0,50,0.028680000000000004
6918,[0.36320986 0.18673804 0.         0.3196322  0.13041989],SAA,5.0,100,0.026511679869200003
6919,[0.2869855  0.22615787 0.         0.30648922 0.18036741],SAA,5.0,200,0.0263460261111
6920,[0.30968255 0.22556063 0.         0.28322928 0.18152754],SAA,5.0,50,0.0262845465304
6921,[0.41698211 0.07955094 0.         0.50346695 0.        ],SAA,5.0,100,0.0273323142155
6922,[0.27009499 0.21070067 0.         0.33326339 0.18594095],SAA,5.0,200,0.0264179902758
6923,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,50,0.026616000000000004
6924,[0.38714169 0.22520686 0.         0.38765145 0.        ],SAA,5.0,100,0.026903578052500002
6925,[0.26436573 0.22039984 0.         0.31922008 0.19601436],SAA,5.0,200,0.026353728295900002
6926,"[7.99452177e-01 2.00547823e-01 1.73472348e-18 0.00000000e+00
 0.00000000e+00]",SAA,5.0,50,0.025929506959300002
6927,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,100,0.026616000000000004
6928,"[3.00181972e-01 0.00000000e+00 5.74627151e-18 6.99818028e-01
 0.00000000e+00]",SAA,5.0,200,0.02790853233196
6929,"[3.13781969e-01 6.54316011e-17 1.95896935e-01 4.90321096e-01
 1.49186219e-16]",SAA,5.0,50,0.027916677665370006
6930,"[3.34011452e-01 2.17100458e-01 1.38777878e-17 2.88175083e-01
 1.60713008e-01]",SAA,5.0,100,0.026345043471780002
6931,"[2.97802023e-01 1.64746433e-01 2.97010849e-02 5.07750459e-01
 2.60208521e-18]",SAA,5.0,200,0.02734951291419
6932,[0.2541736  0.19806425 0.         0.34183998 0.20592216],SAA,5.0,50,0.0264128408937
6933,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,100,0.026616000000000004
6934,"[2.40094548e-01 1.98550908e-01 6.93889390e-18 3.68628411e-01
 1.92726132e-01]",SAA,5.0,200,0.0265067177382
6935,"[4.90240398e-01 0.00000000e+00 1.59594560e-16 5.09759602e-01
 0.00000000e+00]",SAA,5.0,50,0.02742008217714001
6936,[0.20493389 0.21886821 0.         0.35677923 0.21941867],SAA,5.0,100,0.026406463199
6937,[0.42760479 0.19512791 0.         0.37726731 0.        ],SAA,5.0,200,0.026903962128800002
6938,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,50,0.026616000000000004
6939,[0.39907143 0.1725526  0.         0.42837597 0.        ],SAA,5.0,100,0.027055628902900003
6940,[0.26639215 0.22110297 0.         0.32032757 0.19217731],SAA,5.0,200,0.0263633469736
6941,[0.22025081 0.1377342  0.37656531 0.26544968 0.        ],SAA,5.0,50,0.0277188621125
6942,"[2.63903383e-01 0.00000000e+00 2.13045727e-17 7.36096617e-01
 1.70002901e-16]",SAA,5.0,100,0.028001768305690004
6943,"[3.52792594e-01 2.21766769e-01 4.16333634e-17 3.51442218e-01
 7.39984195e-02]",SAA,5.0,200,0.026670799471580003
6944,"[3.93860273e-01 0.00000000e+00 0.00000000e+00 6.06139727e-01
 4.85722573e-17]",SAA,5.0,50,0.02766777909839
6945,"[2.94988249e-01 2.24708601e-01 2.77555756e-17 2.88879792e-01
 1.91423358e-01]",SAA,5.0,100,0.0262807362436
6946,"[4.00973392e-01 9.53256918e-02 7.97972799e-17 5.03700916e-01
 0.00000000e+00]",SAA,5.0,200,0.027318718226278002
6947,[0.28895084 0.23247597 0.         0.27707041 0.20150278],SAA,5.0,50,0.0262239422153
6948,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,100,0.026616000000000004
6949,[0.32357126 0.2247621  0.         0.27728468 0.17438196],SAA,5.0,200,0.026283778554800002
6950,"[4.45302685e-01 1.15423660e-01 0.00000000e+00 4.39273655e-01
 2.77555756e-17]",SAA,5.0,50,0.02713505199935
6951,[0.25386312 0.20527933 0.         0.35319311 0.18766444],SAA,5.0,100,0.026470762526499998
6952,"[4.05129799e-01 1.77449113e-01 1.12757026e-17 4.17421088e-01
 0.00000000e+00]",SAA,5.0,200,0.02702306799446
6953,"[2.93197428e-01 0.00000000e+00 2.34187669e-17 7.06802572e-01
 2.06540514e-17]",SAA,5.0,50,0.02792648261004
6954,[0.26936109 0.24176868 0.         0.24970963 0.2391606 ],SAA,5.0,100,0.0260725819791
6955,[0.32742986 0.         0.         0.67257014 0.        ],SAA,5.0,200,0.0278385052598
6956,[0.27549303 0.23132633 0.         0.26878825 0.22439238],SAA,5.0,50,0.026159514551
6957,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,100,0.026616000000000004
6958,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,200,0.026616000000000004
6959,"[4.29014773e-02 1.23165367e-16 2.96783999e-02 9.27420123e-01
 1.27935856e-16]",SAA,5.0,50,0.028576272457053006
6960,[0.36457817 0.15696804 0.         0.47845379 0.        ],SAA,5.0,100,0.0271983550043
6961,[0.27086586 0.2262481  0.         0.3026069  0.20027914],SAA,5.0,200,0.0262975377028
6962,"[0.00000000e+00 3.46944695e-17 4.61436445e-16 1.00000000e+00
 3.46944695e-17]",SAA,5.0,50,0.028680000000000015
6963,[0.27107858 0.21049733 0.         0.30775399 0.2106701 ],SAA,5.0,100,0.026304886864300003
6964,"[2.92922781e-01 2.21914856e-01 5.55111512e-17 3.06614273e-01
 1.78548090e-01]",SAA,5.0,200,0.02635367749751
6965,"[3.45152767e-01 1.58900927e-01 1.54475275e-01 3.41471031e-01
 4.16333634e-17]",SAA,5.0,50,0.02727555573262
6966,[0.30664421 0.21088868 0.         0.31287052 0.16959659],SAA,5.0,100,0.026396956005700002
6967,[0.27422174 0.213377   0.         0.3167614  0.19563986],SAA,5.0,200,0.0263544525682
6968,"[4.39137789e-01 1.82511838e-01 1.83880688e-16 3.78350373e-01
 0.00000000e+00]",SAA,5.0,50,0.02691809980441001
6969,[0.30415004 0.22676053 0.         0.297226   0.17186342],SAA,5.0,100,0.026338089681299998
6970,[0.25122528 0.21177364 0.         0.31331748 0.2236836 ],SAA,5.0,200,0.0262929202996
6971,"[3.46245620e-01 1.99023381e-01 5.81132364e-17 4.54730999e-01
 7.63278329e-17]",SAA,5.0,50,0.027099537624530008
6972,[0.30127634 0.22239829 0.         0.3193944  0.15693097],SAA,5.0,100,0.0264278083749
6973,"[3.39838955e-01 1.82522398e-01 5.82725339e-02 4.19366114e-01
 9.54097912e-18]",SAA,5.0,200,0.027186081147860003
6974,[0.4751569 0.2753423 0.        0.2495008 0.       ],SAA,5.0,50,0.026503408986
6975,[0.26459286 0.22890567 0.         0.29736118 0.20914029],SAA,5.0,100,0.026264562369899998
6976,"[3.08179981e-01 5.55111512e-17 1.79977561e-17 6.91820019e-01
 1.78127641e-16]",SAA,5.0,200,0.027887977448830006
6977,"[3.00560848e-01 8.32667268e-17 1.56125113e-17 6.99439152e-01
 2.71484224e-16]",SAA,5.0,50,0.02790755862064001
6978,[0.25889177 0.23082149 0.         0.35139072 0.15889602],SAA,5.0,100,0.026498665490800002
6979,[0.11705094 0.         0.08171727 0.8012318  0.        ],SAA,5.0,200,0.028397157170400006
6980,"[1.90374233e-01 1.65287620e-01 4.56910705e-01 1.87427443e-01
 4.16333634e-17]",SAA,5.0,50,0.02771771056357
6981,"[7.88938196e-01 3.05311332e-16 0.00000000e+00 2.11061804e-01
 1.14231541e-15]",SAA,5.0,100,0.026652428836280037
6982,"[5.55111512e-17 3.06604351e-02 0.00000000e+00 9.69339565e-01
 0.00000000e+00]",SAA,5.0,200,0.028573608293071002
6983,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,50,0.026616000000000004
6984,"[3.97542228e-01 9.71445147e-17 0.00000000e+00 6.02457772e-01
 3.62557206e-16]",SAA,5.0,100,0.02765831647404001
6985,[0.28576978 0.23247579 0.         0.31520144 0.16655299],SAA,5.0,200,0.0263893922191
6986,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,50,0.026616000000000004
6987,"[2.61701111e-01 2.36384468e-01 1.11022302e-16 2.73508536e-01
 2.28405885e-01]",SAA,5.0,100,0.026159347558270006
6988,"[1.96301362e-01 9.15113573e-02 8.54351312e-17 7.12187281e-01
 0.00000000e+00]",SAA,5.0,200,0.027857961098433002
6989,"[2.63412822e-01 2.15656080e-01 4.16333634e-17 3.05886730e-01
 2.15044368e-01]",SAA,5.0,50,0.026287002793860002
6990,"[5.15580979e-01 1.53222215e-01 2.08166817e-17 3.31196807e-01
 0.00000000e+00]",SAA,5.0,100,0.026823275826599997
6991,"[2.63338189e-01 2.22400100e-01 4.16333634e-17 3.07491488e-01
 2.06770223e-01]",SAA,5.0,200,0.02630102650377
6992,"[4.20874785e-01 2.01486784e-01 3.00739286e-02 3.47564502e-01
 2.77555756e-17]",SAA,5.0,50,0.026905808914889997
6993,"[2.76489546e-01 2.15078052e-01 2.77555756e-17 3.06747144e-01
 2.01685258e-01]",SAA,5.0,100,0.02631551736534
6994,[0.27366583 0.21998318 0.         0.30520093 0.20115007],SAA,5.0,200,0.0263081621541
6995,"[0.00000000e+00 0.00000000e+00 1.11022302e-16 8.56687349e-01
 1.43312651e-01]",SAA,5.0,50,0.028035093070500002
6996,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,100,0.026616000000000004
6997,[0.27530059 0.21948224 0.         0.31768557 0.18753159],SAA,5.0,200,0.0263669816691
6998,[0.21241524 0.20369897 0.         0.31871659 0.26516921],SAA,5.0,50,0.0262339962491
6999,"[4.33886275e-01 1.98864766e-01 1.35308431e-16 3.67248960e-01
 0.00000000e+00]",SAA,5.0,100,0.026874851563910007
7000,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,200,0.026616000000000004
7001,"[1.00000000e+00 4.16333634e-17 1.10697042e-16 1.31838984e-16
 0.00000000e+00]",SAA,5.0,50,0.026110000000000008
7002,"[1.22126864e-01 0.00000000e+00 6.59194921e-17 8.77873136e-01
 0.00000000e+00]",SAA,5.0,100,0.028366133959520007
7003,[0.30064351 0.16042629 0.         0.39475299 0.1441772 ],SAA,5.0,200,0.026701869266200003
7004,[0.28619369 0.22115761 0.         0.30353087 0.18911783],SAA,5.0,50,0.026326035074999997
7005,"[3.70670438e-01 1.47256168e-01 5.18248638e-17 4.82073394e-01
 8.32667268e-17]",SAA,5.0,100,0.027216398071380005
7006,"[2.82044071e-01 2.15730526e-01 4.51028104e-17 3.29352307e-01
 1.72873096e-01]",SAA,5.0,200,0.026428632880310006
7007,"[2.40198221e-01 2.34737385e-01 2.77555756e-17 3.12027312e-01
 2.13037082e-01]",SAA,5.0,50,0.026289484977080002
7008,"[1.99988378e-01 2.19569372e-01 2.77555756e-17 3.64904068e-01
 2.15538182e-01]",SAA,5.0,100,0.0264342023287
7009,[0.26886384 0.21462098 0.         0.32850012 0.18801506],SAA,5.0,200,0.0263982173606
7010,"[2.88491784e-01 2.35934510e-01 8.32667268e-17 2.69036468e-01
 2.06537238e-01]",SAA,5.0,50,0.026190465794419998
7011,"[3.76362296e-01 1.95908852e-01 6.82505268e-17 4.27728852e-01
 1.38777878e-17]",SAA,5.0,100,0.027032945182840003
7012,[0.31602957 0.20684582 0.         0.31463915 0.16248546],SAA,5.0,200,0.0264188644397
7013,"[3.44777501e-01 2.08222284e-01 1.38777878e-17 3.75207359e-01
 7.17928554e-02]",SAA,5.0,50,0.026748322630442
7014,"[2.67312528e-01 4.85722573e-17 2.99239800e-17 7.32687472e-01
 8.06646416e-17]",SAA,5.0,100,0.027993006803040007
7015,"[2.63666882e-01 2.22834151e-01 8.32667268e-17 3.02996435e-01
 2.10502531e-01]",SAA,5.0,200,0.026281880191110003
7016,[0.23620206 0.21097035 0.         0.34151025 0.21131734],SAA,5.0,50,0.0263899655613
7017,[0.28450104 0.15840744 0.         0.43381223 0.12327929],SAA,5.0,100,0.026844401705400003
7018,[0.41174002 0.19782106 0.         0.39043892 0.        ],SAA,5.0,200,0.0269353890704
7019,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,50,0.026616000000000004
7020,"[1.17768313e-01 1.22487861e-01 5.36565380e-01 2.23178446e-01
 1.38777878e-17]",SAA,5.0,100,0.02807034694152
7021,"[3.38955128e-01 1.58511478e-01 0.00000000e+00 5.02533394e-01
 1.38777878e-17]",SAA,5.0,200,0.02725885049238
7022,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,50,0.026616000000000004
7023,[0.28894751 0.22777052 0.         0.28247983 0.20080213],SAA,5.0,100,0.026243431323100003
7024,"[4.36657013e-01 1.45670041e-01 3.12250226e-17 4.17672946e-01
 1.38777878e-17]",SAA,5.0,200,0.027052316434320003
7025,"[2.64167541e-01 1.38777878e-17 0.00000000e+00 7.35832459e-01
 4.51028104e-17]",SAA,5.0,50,0.028001089419630004
7026,"[2.32684958e-01 0.00000000e+00 1.63064007e-16 7.67315042e-01
 0.00000000e+00]",SAA,5.0,100,0.028081999657940004
7027,"[2.54551364e-01 0.00000000e+00 1.19262239e-17 7.45448636e-01
 0.00000000e+00]",SAA,5.0,200,0.028025802994520004
7028,"[1.10889468e-16 3.68234859e-17 2.16854151e-01 7.83145849e-01
 7.01486948e-17]",SAA,5.0,50,0.028727707913220005
7029,[0.         0.         0.03956295 0.96043705 0.        ],SAA,5.0,100,0.028688703848999998
7030,"[2.65605968e-01 2.12576377e-01 2.77555756e-17 3.20269243e-01
 2.01548413e-01]",SAA,5.0,200,0.02635278480423
7031,"[0.00000000e+00 1.64498091e-02 5.32444647e-17 9.83550191e-01
 6.93889390e-18]",SAA,5.0,50,0.028622919165291
7032,[0.27930044 0.22694001 0.         0.28205132 0.21170824],SAA,5.0,100,0.0262220292413
7033,"[2.61183253e-01 2.18312918e-01 2.77555756e-17 3.05717088e-01
 2.14786741e-01]",SAA,5.0,200,0.026284672879830003
7034,[0.18619131 0.21967107 0.         0.32688167 0.26725595],SAA,5.0,50,0.026236577945400002
7035,"[4.83796951e-01 2.63999769e-01 0.00000000e+00 2.52203280e-01
 1.38777878e-17]",SAA,5.0,100,0.026520562637499998
7036,"[3.98574877e-01 2.24805168e-01 3.78671176e-04 2.78265654e-01
 9.79756308e-02]",SAA,5.0,200,0.0264347816302004
7037,[0.25574508 0.24824523 0.         0.30868129 0.1873284 ],SAA,5.0,50,0.026318346396300006
7038,"[5.30362856e-17 9.14799462e-17 8.66342393e-02 9.13365761e-01
 8.16770622e-17]",SAA,5.0,100,0.028699059541250006
7039,[0.18200173 0.         0.05494485 0.76305342 0.        ],SAA,5.0,200,0.028224343420899998
7040,"[5.89589907e-01 1.87350135e-16 0.00000000e+00 4.10410093e-01
 4.24139890e-16]",SAA,5.0,50,0.027164753939010015
7041,[0.2893416 0.2102212 0.        0.2898018 0.2106354],SAA,5.0,100,0.026259065223999997
7042,"[3.56502223e-01 0.00000000e+00 1.55854062e-16 6.43497777e-01
 0.00000000e+00]",SAA,5.0,200,0.027763789286890005
7043,"[3.36745057e-01 0.00000000e+00 9.43865754e-17 6.63254943e-01
 4.02984395e-17]",SAA,5.0,50,0.027814565203510007
7044,[0.28282748 0.22837894 0.         0.28203368 0.2067599 ],SAA,5.0,100,0.026230238904600002
7045,[0.29116781 0.21146308 0.         0.32616806 0.17120105],SAA,5.0,200,0.026427517115699996
7046,"[4.10991556e-01 0.00000000e+00 4.33680869e-17 5.89008444e-01
 7.02563008e-17]",SAA,5.0,50,0.02762375170108
7047,"[4.03410892e-01 1.71282561e-01 1.49186219e-16 4.25306548e-01
 6.93889390e-17]",SAA,5.0,100,0.027048883549570003
7048,"[3.10464670e-01 1.66533454e-16 0.00000000e+00 6.89535330e-01
 3.93321443e-16]",SAA,5.0,200,0.027882105798100017
7049,[0.38119472 0.20878498 0.         0.4100203  0.        ],SAA,5.0,50,0.026975845689
7050,[0.31668742 0.13907611 0.05591878 0.48831768 0.        ],SAA,5.0,100,0.027395821073699998
7051,"[2.74827850e-01 2.22667829e-01 4.16333634e-17 2.92362193e-01
 2.10142128e-01]",SAA,5.0,200,0.026255395482870002
7052,"[5.63921761e-01 0.00000000e+00 1.57859836e-16 4.36078239e-01
 0.00000000e+00]",SAA,5.0,50,0.027230721074230003
7053,[0.22600779 0.22524542 0.         0.29207137 0.25667542],SAA,5.0,100,0.0261625189823
7054,"[2.77132366e-01 2.18999044e-01 6.93889390e-17 3.11493862e-01
 1.92374728e-01]",SAA,5.0,200,0.026342156860700003
7055,[0.2 0.2 0.2 0.2 0.2],SAA,5.0,50,0.026616000000000004
7056,"[3.07541188e-01 1.20810229e-01 5.28406303e-02 5.18807952e-01
 1.69352379e-16]",SAA,5.0,100,0.027482032570800004
7057,[0.25086057 0.22439366 0.         0.30999345 0.21475231],SAA,5.0,200,0.0262902566531
7058,"[3.74379370e-01 4.85722573e-17 6.50521303e-19 6.25620630e-01
 0.00000000e+00]",SAA,5.0,50,0.027717845019100004
7059,[0.23643457 0.20831637 0.         0.34615991 0.20908914],SAA,5.0,100,0.0264086039344
7060,"[3.68654063e-01 1.66789134e-01 0.00000000e+00 4.64556804e-01
 2.77555756e-17]",SAA,5.0,200,0.02715380079179
7061,"[1.11022302e-16 0.00000000e+00 4.72712147e-17 1.00000000e+00
 0.00000000e+00]",SAA,5.0,50,0.028680000000000004
7062,[0.26756731 0.20823654 0.         0.33000389 0.19419226],SAA,5.0,100,0.026395906049500005
7063,"[2.47435052e-01 6.93889390e-17 0.00000000e+00 7.52564948e-01
 1.55230646e-16]",SAA,5.0,200,0.028044091916360002
7064,[0.31003805 0.23732401 0.         0.26259331 0.19004463],SAA,5.0,50,0.0262044870618
7065,[0.266683   0.22950437 0.         0.30185116 0.20196148],SAA,5.0,100,0.0262894181529
7066,"[4.02649467e-01 2.22044605e-16 0.00000000e+00 5.97350533e-01
 6.50521303e-16]",SAA,5.0,200,0.02764519086981002
7067,"[2.47539166e-01 0.00000000e+00 5.69129442e-02 6.95547890e-01
 1.03649728e-16]",SAA,5.0,50,0.028056345196840003
7068,[0.32043299 0.22012742 0.         0.283569   0.17587058],SAA,5.0,100,0.0263012271715
7069,[0.32664154 0.13130389 0.         0.54205456 0.        ],SAA,5.0,200,0.027384906457099997
7070,"[2.68152730e-01 2.20695403e-01 6.93889390e-17 3.02460510e-01
 2.08691358e-01]",SAA,5.0,50,0.026285923353170003
7071,"[4.18080087e-01 1.59838706e-01 0.00000000e+00 4.22081208e-01
 2.77555756e-17]",SAA,5.0,100,0.027050893895270003
7072,"[3.87229018e-01 2.02115572e-01 4.22838847e-17 4.10655410e-01
 0.00000000e+00]",SAA,5.0,200,0.0269834803889
7073,"[2.37736957e-01 2.47996792e-01 2.77555756e-17 2.66305394e-01
 2.47960857e-01]",SAA,5.0,50,0.026092643295769997
7074,"[3.53294196e-01 7.93635990e-17 1.53136917e-02 6.31392112e-01
 0.00000000e+00]",SAA,5.0,100,0.027775402919850003
7075,[0.40384739 0.13912881 0.         0.4570238  0.        ],SAA,5.0,200,0.027159335237000003
7076,[0.26103628 0.20942216 0.         0.35129302 0.17824854],SAA,5.0,50,0.0264803234352
7077,"[3.96869234e-01 8.49105760e-02 0.00000000e+00 5.18220190e-01
 5.55111512e-17]",SAA,5.0,100,0.0273654063699
7078,"[2.80623035e-01 1.06814404e-01 1.22731686e-16 6.12562561e-01
 5.55111512e-17]",SAA,5.0,200,0.02758815281817
7079,[0.30236193 0.2127428  0.         0.28073685 0.20415841],SAA,5.0,50,0.0262459991921
7080,"[3.79262378e-01 1.31851533e-01 3.81639165e-17 4.88886089e-01
 0.00000000e+00]",SAA,5.0,100,0.027247770869030005
7081,[0.22508587 0.2127471  0.         0.3640429  0.19812412],SAA,5.0,200,0.026471738050300002
7082,[0.         0.         0.46215032 0.53784968 0.        ],SAA,5.0,50,0.0287816730704
7083,[0.26404295 0.21615325 0.         0.32488139 0.19492241],SAA,5.0,100,0.026374206996000002
7084,"[2.98001495e-01 2.06300243e-01 5.55111512e-17 3.13177552e-01
 1.82520710e-01]",SAA,5.0,200,0.026376931119640002
7085,"[2.23627453e-01 5.13369729e-17 0.00000000e+00 7.76372547e-01
 9.36750677e-17]",SAA,5.0,50,0.028105277445790007
7086,"[3.67586383e-01 1.66466141e-01 6.93889390e-17 4.65947477e-01
 0.00000000e+00]",SAA,5.0,100,0.027157665515100002
7087,[0.28434818 0.21817063 0.         0.30418298 0.19329821],SAA,5.0,200,0.0263223311463
7088,[0.47212797 0.20420161 0.         0.32367043 0.        ],SAA,5.0,50,0.026758051817200004
7089,"[4.63061557e-01 6.93889390e-17 0.00000000e+00 5.36938443e-01
 1.90819582e-16]",SAA,5.0,100,0.027489931798510007
7090,"[3.49933605e-01 0.00000000e+00 8.67361738e-18 6.50066395e-01
 0.00000000e+00]",SAA,5.0,200,0.027780670635149995
7091,[0.43263836 0.         0.         0.56736164 0.        ],SAA,5.0,50,0.027568119414800002
7092,[0.30151457 0.21727105 0.         0.32849157 0.15272281],SAA,5.0,100,0.0264639243666
7093,[0.25839292 0.22426171 0.         0.2994957  0.21784967],SAA,5.0,200,0.0262574185469
7094,"[6.21829181e-02 9.54097912e-18 5.20417043e-17 9.37817082e-01
 6.24500451e-17]",SAA,5.0,50,0.028520189903351003
7095,[0.29910007 0.22487428 0.         0.28561767 0.19040798],SAA,5.0,100,0.0262741631585
7096,"[3.30620953e-01 1.39691999e-01 5.20417043e-18 5.29687048e-01
 0.00000000e+00]",SAA,5.0,200,0.02734557291426
7097,"[2.81780050e-01 0.00000000e+00 4.31078784e-16 7.18219950e-01
 2.77555756e-17]",SAA,5.0,50,0.027955825271500017
7098,"[1.90555486e-16 5.65611644e-17 3.66967301e-01 6.33032699e-01
 1.02046729e-17]",SAA,5.0,100,0.02876073280622001
7099,[0.48485092 0.21421181 0.         0.30093726 0.        ],SAA,5.0,200,0.0266906178681
7100,"[7.43333965e-01 1.11022302e-16 0.00000000e+00 2.56666035e-01
 3.19189120e-16]",SAA,5.0,50,0.02676963170995001
