,w_star,method,gamma,N,expected_return,mean_variance
3483,"[7.75791923e-18 1.23251282e-17 0.00000000e+00 9.61060517e-01
 3.89394829e-02]",MLE,20,200,28.504772326903947,2.494355120855928
3484,"[1.00000000e+00 0.00000000e+00 1.04083409e-16 1.80411242e-16
 0.00000000e+00]",SAA,20,50,26.110000000000007,2.4095000000000013
3485,"[9.17124314e-01 1.02502957e-04 3.56560428e-03 7.92075784e-02
 2.13795453e-16]",Bagging,20,50,26.323419259885547,2.3893967579774005
3486,"[1.00000000e+00 3.60822483e-16 1.38777878e-17 2.22044605e-16
 0.00000000e+00]",MLE,20,50,26.11000000000001,2.409500000000002
3487,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.49186219e-16]",SAA,20,100,26.110000000000003,2.4095000000000004
3488,"[8.75646636e-01 9.29622048e-17 5.79803293e-05 6.64249779e-02
 5.78704053e-02]",Bagging,20,100,26.169184076146465,2.392252091106184
3489,"[1.00000000e+00 5.55111512e-17 0.00000000e+00 5.55111512e-17
 2.22044605e-16]",MLE,20,100,26.109999999999996,2.4094999999999986
3490,"[4.90378344e-01 0.00000000e+00 4.16333634e-17 5.09621656e-01
 8.67361738e-17]",SAA,20,200,27.419727654806085,2.345372358725287
3491,"[4.67494090e-01 6.70041008e-17 3.12299008e-04 5.29500747e-01
 2.69286398e-03]",Bagging,20,200,27.46649100735762,2.348527191640192
3492,"[5.26229706e-01 0.00000000e+00 1.87350135e-16 4.73770294e-01
 0.00000000e+00]",MLE,20,200,27.327589654877617,2.3425290333210453
3493,[0.67267093 0.11728144 0.         0.         0.21004763],SAA,20,50,25.599054775912713,2.451868698704531
3494,[0.50795001 0.29238166 0.00411267 0.00295571 0.19259995],Bagging,20,50,25.49420910321264,2.495079559396833
3495,"[5.58040837e-01 1.91686944e-16 1.73472348e-16 1.56125113e-17
 4.41959163e-01]",MLE,20,50,25.257018816093407,2.492374338505957
3496,"[9.07312212e-01 7.97972799e-17 4.51028104e-17 9.26877880e-02
 0.00000000e+00]",SAA,20,100,26.348207615083762,2.3811035957430944
3497,"[7.83722672e-01 1.15049441e-02 1.96659065e-04 1.68322137e-01
 3.62535876e-02]",Bagging,20,100,26.462812696786624,2.36893425156643
3498,"[9.98537302e-01 5.81132364e-17 2.08166817e-17 1.46269787e-03
 7.80625564e-18]",MLE,20,100,26.11375913353806,2.408994101583443
3499,[0.67677746 0.         0.         0.32322254 0.        ],SAA,20,200,26.940681932709058,2.3427401166504405
3500,"[6.76711894e-01 7.62023027e-17 7.45524180e-17 3.14908880e-01
 8.37922594e-03]",Bagging,20,200,26.903143914547698,2.34464360082192
3501,"[6.81590214e-01 0.00000000e+00 1.21430643e-16 3.18409786e-01
 5.55111512e-17]",MLE,20,200,26.928313150977193,2.343070623982952
3502,"[6.97971384e-01 3.88578059e-16 0.00000000e+00 3.02028616e-01
 0.00000000e+00]",SAA,20,50,26.886213544397222,2.344345900868072
3503,"[6.19195354e-01 3.85088129e-04 1.86616752e-04 3.67404448e-01
 1.28284935e-02]",Bagging,20,50,27.02964451987081,2.343301877399838
3504,"[4.15103168e-01 0.00000000e+00 1.83880688e-16 5.84896832e-01
 0.00000000e+00]",MLE,20,50,27.613184858951655,2.354964411424528
3505,"[3.23176552e-01 0.00000000e+00 1.82145965e-17 6.76823448e-01
 7.54604712e-17]",SAA,20,100,27.84943626047381,2.3733336364225806
3506,[0.29323961 0.02042034 0.01050445 0.64994311 0.02589248],Bagging,20,100,27.741310410973043,2.395391597433437
3507,"[3.86407831e-01 0.00000000e+00 0.00000000e+00 6.13592169e-01
 6.07153217e-17]",MLE,20,100,27.68693187510055,2.359912799985498
3508,"[4.38111226e-01 0.00000000e+00 1.01915004e-16 5.61888774e-01
 0.00000000e+00]",SAA,20,200,27.554054148889534,2.3515118643455146
3509,"[4.21917791e-01 6.67185538e-17 5.63768647e-06 5.41868597e-01
 3.62079741e-02]",Bagging,20,200,27.432736633026664,2.3586892502852193
3510,"[4.46010514e-01 1.36067373e-16 3.42607887e-17 5.53989486e-01
 0.00000000e+00]",MLE,20,200,27.53375297872345,2.3504322268947933
3511,"[0.00000000e+00 0.00000000e+00 3.05311332e-16 1.00000000e+00
 2.70616862e-16]",SAA,20,50,28.68000000000001,2.496000000000003
3512,"[9.04959801e-02 1.46508718e-02 4.06627148e-04 8.87626292e-01
 6.82022873e-03]",Bagging,20,50,28.365985234674902,2.45055913846285
3513,"[5.96744876e-16 0.00000000e+00 5.55111512e-17 1.00000000e+00
 0.00000000e+00]",MLE,20,50,28.680000000000017,2.4960000000000035
3514,"[4.99033035e-01 1.21430643e-17 9.54097912e-18 5.00966965e-01
 0.00000000e+00]",SAA,20,100,27.397485099972705,2.3445840473341004
3515,[0.47443817 0.00201998 0.02256793 0.48533537 0.01563855],Bagging,20,100,27.388276066459724,2.379964334448119
3516,"[5.70022119e-01 0.00000000e+00 0.00000000e+00 4.29977881e-01
 1.07552856e-16]",MLE,20,100,27.215043153512703,2.3405661277655128
3517,"[3.86641060e-01 5.62050406e-16 0.00000000e+00 6.13358940e-01
 4.34548231e-16]",SAA,20,200,27.686332476457526,2.359869706294589
3518,"[3.51831204e-01 1.73964752e-02 1.01544961e-16 5.95259101e-01
 3.55132194e-02]",Bagging,20,200,27.555618548298856,2.37105991931241
3519,"[4.83096344e-01 8.06646416e-17 0.00000000e+00 5.16903656e-01
 5.03069808e-17]",MLE,20,200,27.43844239627962,2.3460858889009635
3520,"[5.94326298e-01 0.00000000e+00 0.00000000e+00 4.05673702e-01
 1.30104261e-17]",SAA,20,50,27.15258141371571,2.340193371286274
3521,"[5.84418074e-01 8.04982231e-05 6.12937154e-04 4.14366228e-01
 5.22262582e-04]",Bagging,20,50,27.175550886603382,2.3412000494503005
3522,"[5.58716152e-01 6.08020578e-16 0.00000000e+00 4.41283848e-01
 5.72458747e-17]",MLE,20,50,27.244099488650722,2.3409138577991233
3523,"[6.84455065e-01 0.00000000e+00 4.20670443e-17 3.15544935e-01
 2.63244287e-16]",SAA,20,100,26.92095048263725,2.3432768864312106
3524,"[6.51938882e-01 1.07140558e-02 1.07632115e-03 3.36270741e-01
 5.84347024e-17]",Bagging,20,100,26.967576089840534,2.3449990965142202
3525,"[6.36717988e-01 0.00000000e+00 5.37764278e-17 3.63282012e-01
 6.41847686e-17]",MLE,20,100,27.043634769660635,2.3407674470217574
3526,"[6.42167067e-01 1.04083409e-17 0.00000000e+00 3.57832933e-01
 0.00000000e+00]",SAA,20,200,27.02963063903509,2.340954117335798
3527,"[6.36432905e-01 4.54141119e-17 5.99821381e-04 3.47430860e-01
 1.55364138e-02]",Bagging,20,200,26.974585534157328,2.3449038039954373
3528,"[5.42797525e-01 0.00000000e+00 1.38777878e-17 4.57202475e-01
 1.56125113e-16]",MLE,20,200,27.285010360583396,2.3415911090715684
3529,"[1.94474493e-01 1.24900090e-16 4.85722573e-17 8.05525507e-01
 1.11022302e-16]",SAA,20,50,28.18020055315732,2.411346703118512
3530,"[3.17166567e-01 6.80598196e-17 3.43791854e-02 6.41983837e-01
 6.47040984e-03]",Bagging,20,50,27.84332849828546,2.4188388174419932
3531,"[1.42327965e-01 0.00000000e+00 0.00000000e+00 8.57672035e-01
 6.24500451e-17]",MLE,20,50,28.314217130792485,2.430832011398307
3532,"[8.06962346e-01 8.26162055e-17 0.00000000e+00 1.93037654e-01
 3.12250226e-17]",SAA,20,100,26.606106771602303,2.3587475638597923
3533,"[7.43509134e-01 8.05949710e-17 9.71267837e-04 2.43104551e-01
 1.24150475e-02]",Bagging,20,100,26.713527490743985,2.3537133154228553
3534,"[7.86208594e-01 2.84494650e-16 0.00000000e+00 2.13791406e-01
 6.93889390e-17]",MLE,20,100,26.659443912877123,2.3552123072210893
3535,"[5.76752136e-01 0.00000000e+00 1.63064007e-16 4.23247864e-01
 0.00000000e+00]",SAA,20,200,27.19774701083622,2.340411695773561
3536,"[5.77045247e-01 8.65887223e-17 3.89770681e-17 4.16943196e-01
 6.01155716e-03]",Bagging,20,200,27.169941707439097,2.3415199782734346
3537,"[5.56028584e-01 0.00000000e+00 2.49800181e-16 4.43971416e-01
 0.00000000e+00]",MLE,20,200,27.25100653991357,2.3410128020591765
3538,[0.         0.02755029 0.00548136 0.93287482 0.03409354],SAA,20,50,28.43218549516055,2.4947539969966974
3539,[0.08487475 0.02051138 0.04279062 0.74490329 0.10691996],Bagging,20,50,27.91897153254278,2.51155331537397
3540,"[1.83280842e-17 0.00000000e+00 0.00000000e+00 8.95614930e-01
 1.04385070e-01]",MLE,20,50,28.21026718609479,2.4941797270405632
3541,"[6.38617556e-01 0.00000000e+00 0.00000000e+00 3.61382444e-01
 9.02056208e-17]",SAA,20,100,27.038752881671815,2.34082960141628
3542,"[5.48069405e-01 5.29795270e-02 4.77883451e-04 3.82624620e-01
 1.58485643e-02]",Bagging,20,100,27.016409264656286,2.3533207460713705
3543,"[5.46087232e-01 1.00089493e-01 5.76795556e-17 3.53823275e-01
 0.00000000e+00]",MLE,20,100,26.92924527262828,2.358109436316659
3544,"[3.34912526e-01 0.00000000e+00 1.38777878e-17 6.65087474e-01
 0.00000000e+00]",SAA,20,200,27.819274809218655,2.3705809940667844
3545,"[3.08190806e-01 7.86245310e-03 2.06843927e-05 6.74564261e-01
 9.36179563e-03]",Bagging,20,200,27.81854338612391,2.3776273322142734
3546,"[4.64903536e-01 0.00000000e+00 8.76035355e-17 5.35096464e-01
 1.15792792e-16]",MLE,20,200,27.48519791210422,2.348069196971945
3547,"[1.78902938e-01 6.85866294e-16 0.00000000e+00 8.12226344e-01
 8.87071779e-03]",SAA,20,50,28.180301218170886,2.4171030180685937
3548,"[2.14997036e-01 1.25363385e-02 6.54381845e-16 6.61106766e-01
 1.11359859e-01]",Bagging,20,50,27.582837157373163,2.412548904469107
3549,"[4.16333634e-16 0.00000000e+00 3.33066907e-16 8.03721068e-01
 1.96278932e-01]",MLE,20,50,27.79674480704216,2.499413234711486
3550,"[3.25711640e-01 3.01873949e-01 8.45677695e-18 3.72414411e-01
 0.00000000e+00]",SAA,20,100,26.795418481903432,2.4029643775254574
3551,[0.30378881 0.30537746 0.00201321 0.38591703 0.00290348],Bagging,20,100,26.826980188600448,2.4087913313092306
3552,"[1.41205964e-01 4.07307567e-01 7.06628766e-17 4.51486469e-01
 0.00000000e+00]",MLE,20,100,26.903743414500468,2.439736786703087
3553,"[6.03629055e-01 1.03185557e-01 0.00000000e+00 2.93185387e-01
 5.11472375e-17]",SAA,20,200,26.770619444083454,2.3613214094983004
3554,"[5.35723357e-01 1.61451859e-01 3.48150256e-17 2.84546577e-01
 1.82782075e-02]",Bagging,20,200,26.660701088452022,2.3765666931427396
3555,[0.66898977 0.03422765 0.         0.29678258 0.        ],MLE,20,200,26.841926340351172,2.34981658051762
3556,"[2.51233317e-01 2.39174999e-16 0.00000000e+00 6.46533413e-01
 1.02233270e-01]",SAA,20,50,27.574280659343486,2.401633051098473
3557,[0.26348888 0.03030213 0.00110706 0.540863   0.16423892],Bagging,20,50,27.15885357049364,2.411551807485992
3558,"[4.73374329e-01 0.00000000e+00 2.36356074e-17 5.12748850e-01
 1.38768210e-02]",MLE,20,50,27.400982280578262,2.3491247646815907
3559,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.38777878e-17]",SAA,20,100,26.110000000000007,2.4095000000000013
3560,[0.85804403 0.01383766 0.00840685 0.06552095 0.05419052],Bagging,20,100,26.18480234457696,2.4054206567271046
3561,"[7.67838904e-01 6.29270941e-16 0.00000000e+00 0.00000000e+00
 2.32161096e-01]",MLE,20,100,25.66192908455676,2.4337459284169927
3562,"[7.75771913e-01 0.00000000e+00 1.80411242e-16 2.24228087e-01
 1.04083409e-16]",SAA,20,200,26.686266183876423,2.353575443592387
3563,"[7.56692362e-01 1.13785663e-16 5.53444551e-17 2.42696791e-01
 6.10846978e-04]",Bagging,20,200,26.732551818686645,2.350984508124397
3564,"[9.04723970e-01 4.37150316e-16 0.00000000e+00 9.52760300e-02
 2.77555756e-16]",MLE,20,200,26.354859396989607,2.3804174225958183
3565,"[1.18198281e-01 1.30104261e-16 0.00000000e+00 8.81801719e-01
 0.00000000e+00]",SAA,20,50,28.376230418108406,2.440645364028066
3566,[0.13631068 0.04842031 0.00250884 0.75227765 0.06048252],Bagging,20,50,27.890043658353623,2.4337742193688845
3567,"[1.36202718e-01 0.00000000e+00 2.54136989e-16 8.63797282e-01
 0.00000000e+00]",MLE,20,50,28.32995901473512,2.433275349107363
3568,"[6.75065687e-01 6.59194921e-17 9.02056208e-17 3.24934313e-01
 0.00000000e+00]",SAA,20,100,26.945081184196354,2.3426273998130633
3569,"[5.90148138e-01 1.41437224e-16 1.08575033e-16 3.58974895e-01
 5.08769674e-02]",Bagging,20,100,26.9343729321928,2.350792461036538
3570,"[4.83724503e-01 2.07299455e-16 0.00000000e+00 5.16275497e-01
 6.15826834e-17]",MLE,20,100,27.4368280270815,2.3460225286328646
3571,"[4.47644242e-01 0.00000000e+00 1.71303943e-16 5.52355758e-01
 0.00000000e+00]",SAA,20,200,27.529554297918814,2.350215680356121
3572,"[4.19318094e-01 2.90639639e-02 4.02152778e-17 5.33265104e-01
 1.83528376e-02]",Bagging,20,200,27.418912773734135,2.3586249384466216
3573,"[3.16886295e-01 0.00000000e+00 1.89518540e-16 6.83113705e-01
 0.00000000e+00]",MLE,20,200,27.865602221027515,2.3748580977432416
3574,"[2.08577962e-01 7.12862928e-17 0.00000000e+00 6.40215795e-01
 1.51206243e-01]",SAA,20,50,27.463526544850644,2.4196476867376093
3575,[0.20346684 0.01457826 0.00663476 0.55637736 0.21894278],Bagging,20,50,27.12272078654615,2.4426971183502006
3576,"[2.55412248e-01 7.38341679e-17 0.00000000e+00 7.44587752e-01
 1.01643954e-16]",MLE,20,50,28.023590522426797,2.3915602724527556
3577,"[3.54634622e-01 1.32706346e-16 0.00000000e+00 6.45365378e-01
 0.00000000e+00]",SAA,20,100,27.768589022430234,2.3662238685986097
3578,"[3.72035377e-01 1.21071424e-16 9.96008582e-04 6.23175999e-01
 3.79261584e-03]",Bagging,20,100,27.707021432360488,2.3641981112744745
3579,"[2.50243739e-01 4.03323208e-16 0.00000000e+00 7.49756261e-01
 3.64291930e-17]",MLE,20,100,28.036873590670343,2.393113672795227
3580,"[7.49500445e-01 0.00000000e+00 0.00000000e+00 2.50499555e-01
 1.59594560e-16]",SAA,20,200,26.753783855355163,2.3498726659575566
3581,"[7.25882497e-01 2.62594113e-03 2.48045128e-17 2.58847902e-01
 1.26436599e-02]",Bagging,20,200,26.748473496752588,2.3508793818151212
3582,"[6.62109213e-01 0.00000000e+00 2.51534904e-17 3.37890787e-01
 0.00000000e+00]",MLE,20,200,26.97837932241534,2.341856531953958
3583,"[4.37531434e-01 2.68882139e-16 0.00000000e+00 5.62468566e-01
 5.03069808e-17]",SAA,20,50,27.555544213822014,2.3515932362279397
3584,[0.46416253 0.02738179 0.01125551 0.49508613 0.00211404],Bagging,20,50,27.385050522358622,2.365662717778199
3585,"[3.15048329e-01 9.19403442e-17 0.00000000e+00 6.84951671e-01
 0.00000000e+00]",MLE,20,50,27.870325795726004,2.375310002884317
3586,[0.81463066 0.         0.         0.18536934 0.        ],SAA,20,100,26.586399201910723,2.3601481798545265
3587,"[7.90095495e-01 5.50537401e-03 4.50104436e-17 1.97216497e-01
 7.18263476e-03]",Bagging,20,100,26.598029074579713,2.3594303006921233
3588,"[7.42108236e-01 3.64291930e-16 0.00000000e+00 2.57891764e-01
 1.35308431e-16]",MLE,20,100,26.772781832235037,2.3489385379532637
3589,"[1.66549343e-01 2.03830008e-17 0.00000000e+00 8.33450657e-01
 0.00000000e+00]",SAA,20,200,28.25196818820328,2.421488466291699
3590,"[1.54337414e-01 9.78738257e-17 5.42137164e-17 7.60507390e-01
 8.51551960e-02]",Bagging,20,200,27.90015446500196,2.4294975621837462
3591,"[1.87122810e-01 0.00000000e+00 7.33598295e-17 6.72912877e-01
 1.39964312e-01]",MLE,20,200,27.569254972382815,2.4242930736469375
3592,"[8.81795593e-01 0.00000000e+00 2.37657116e-16 1.18204407e-01
 0.00000000e+00]",SAA,20,50,26.413785324834496,2.3745921711184885
3593,"[7.82266254e-01 4.07803281e-03 7.17175153e-05 1.69707300e-01
 4.38766964e-02]",Bagging,20,50,26.45799559833269,2.3684695158158533
3594,"[9.24303513e-01 0.00000000e+00 0.00000000e+00 7.56964865e-02
 3.81639165e-17]",MLE,20,50,26.30453997031223,2.385752239270599
3595,"[4.31019985e-01 0.00000000e+00 0.00000000e+00 5.68980015e-01
 1.89084859e-16]",SAA,20,100,27.572278639094353,2.352527090317726
3596,"[4.32283859e-01 9.20682801e-17 2.81604992e-03 5.64900091e-01
 7.97972799e-17]",Bagging,20,100,27.56965001313619,2.3557584374928977
3597,"[5.86264766e-01 2.67147415e-16 0.00000000e+00 4.13735234e-01
 0.00000000e+00]",MLE,20,100,27.17329955215758,2.3402603148109327
3598,"[7.85253474e-01 1.51354623e-16 0.00000000e+00 2.14746526e-01
 0.00000000e+00]",SAA,20,200,26.661898571561526,2.355058587252932
3599,"[7.44845270e-01 7.37240537e-17 1.45397905e-04 2.39714022e-01
 1.52953092e-02]",Bagging,20,200,26.696950751031434,2.353446537245916
3600,"[8.07352333e-01 0.00000000e+00 8.02309608e-18 1.92647667e-01
 0.00000000e+00]",MLE,20,200,26.605104504698392,2.358817565867995
3601,"[2.85957591e-01 1.49186219e-16 0.00000000e+00 7.14042409e-01
 4.09394740e-16]",SAA,20,50,27.94508899072847,2.382852196520301
3602,[0.32356754 0.00252528 0.00655722 0.65651875 0.01083121],Bagging,20,50,27.792370844957095,2.381775342567627
3603,"[1.36588215e-01 0.00000000e+00 1.11022302e-16 8.63411785e-01
 1.00613962e-16]",MLE,20,50,28.328968288465965,2.4331206178926
3604,"[6.38974697e-01 0.00000000e+00 8.67361738e-17 3.61025303e-01
 0.00000000e+00]",SAA,20,100,27.037835029269004,2.3408416361560413
3605,"[6.25618670e-01 2.05047137e-02 6.85976764e-17 3.50737185e-01
 3.13943130e-03]",Bagging,20,100,26.986881219996615,2.3450067011433195
3606,"[6.74814273e-01 1.73472348e-16 0.00000000e+00 3.25185727e-01
 2.35922393e-16]",MLE,20,100,26.945727317698335,2.34261105841224
3607,[0.43959572 0.01107553 0.         0.42243553 0.12689322],SAA,20,200,26.94078741779911,2.3750103120779307
3608,"[3.57452058e-01 1.39346588e-01 5.04887267e-17 3.94160979e-01
 1.09040375e-01]",Bagging,20,200,26.787133863385296,2.398345508519056
3609,[0.5994813  0.         0.         0.37201327 0.02850544],MLE,20,200,27.011058593622906,2.3459720215384703
3610,"[8.27404255e-01 0.00000000e+00 7.89299182e-17 1.72595745e-01
 2.48065457e-16]",SAA,20,50,26.55357106533731,2.362594337390993
3611,[0.71591584 0.01012345 0.00155455 0.27038945 0.00201672],Bagging,20,50,26.796234702685723,2.3511924513177265
3612,"[8.82124961e-01 0.00000000e+00 8.67361738e-17 1.17875039e-01
 0.00000000e+00]",MLE,20,50,26.412938850899298,2.3746726281695825
3613,"[1.00000000e+00 2.77555756e-17 6.93889390e-18 0.00000000e+00
 2.08166817e-17]",SAA,20,100,26.109999999999996,2.409499999999999
3614,[0.86720969 0.03288462 0.00763556 0.08963931 0.00263081],Bagging,20,100,26.32700262647476,2.3956898526351096
3615,"[9.36044072e-01 0.00000000e+00 3.33934269e-17 6.39559275e-02
 0.00000000e+00]",MLE,20,100,26.274366733797827,2.389110397274151
3616,"[2.34910783e-01 0.00000000e+00 2.95987193e-17 5.80151222e-01
 1.84937995e-01]",SAA,20,200,27.244058311750155,2.418351910450097
3617,[0.23064259 0.02359383 0.00654119 0.55759234 0.18163005],Bagging,20,200,27.189481781934397,2.429179831260301
3618,"[2.66802562e-01 4.59159620e-17 2.26056153e-17 4.16877765e-01
 3.16319672e-01]",MLE,20,200,26.570878889665547,2.443218660750717
3619,"[2.90242172e-01 0.00000000e+00 1.05167611e-16 7.09757828e-01
 1.87566976e-17]",SAA,20,50,27.934077617620506,2.3816953360809294
3620,"[2.91919651e-01 1.97395189e-02 2.58072410e-04 6.67089807e-01
 2.09929503e-02]",Bagging,20,50,27.766858866200224,2.38280047616217
3621,"[2.26635640e-01 3.16587034e-16 0.00000000e+00 7.73364360e-01
 9.23740251e-17]",MLE,20,50,28.097546403925165,2.400503272726447
3622,"[3.20439320e-01 0.00000000e+00 0.00000000e+00 6.79560680e-01
 2.31585584e-16]",SAA,20,100,27.85647094687861,2.3739928011203664
3623,"[2.93720614e-01 5.89921277e-17 2.61126438e-02 6.79994840e-01
 1.71902216e-04]",Bagging,20,100,27.93010924372747,2.4122776972089217
3624,"[3.41323953e-01 6.45100293e-18 5.05240647e-02 6.08151982e-01
 2.80699942e-16]",MLE,20,100,27.813912734537748,2.4368261137150578
3625,"[1.00000000e+00 4.16333634e-17 3.46944695e-17 8.32667268e-17
 0.00000000e+00]",SAA,20,200,26.11,2.4094999999999995
3626,[0.90195895 0.00427459 0.0042254  0.03325813 0.05628293],Bagging,20,200,26.09478906905105,2.40749343692924
3627,"[9.29173247e-01 4.11996826e-17 4.70543743e-17 0.00000000e+00
 7.08267535e-02]",MLE,20,200,25.97330436580847,2.412371840304989
3628,"[8.47447286e-01 3.85759133e-16 0.00000000e+00 1.52552714e-01
 0.00000000e+00]",SAA,20,50,26.50206047383694,2.366717403821971
3629,[0.63565139 0.05572357 0.00272061 0.29598713 0.0099173 ],Bagging,20,50,26.808985831097,2.3587380792105974
3630,"[9.27566587e-01 3.84241250e-16 1.90819582e-17 7.24334126e-02
 0.00000000e+00]",MLE,20,50,26.29615387042874,2.386673600008902
3631,"[8.95705610e-01 2.21936185e-16 8.13151629e-18 1.04294390e-01
 0.00000000e+00]",SAA,20,100,26.37803658178523,2.3780718733834227
3632,"[8.00667039e-01 3.39671467e-02 2.51883378e-05 1.23192479e-01
 4.21481470e-02]",Bagging,20,100,26.314758589855,2.3813040877010208
3633,"[8.10643153e-01 0.00000000e+00 1.24900090e-16 1.89356847e-01
 0.00000000e+00]",MLE,20,100,26.5966470971906,2.3594135072000544
3634,"[6.80914665e-01 4.33680869e-16 0.00000000e+00 3.19085335e-01
 1.58727198e-16]",SAA,20,200,26.930049311886272,2.34302302168516
3635,"[6.77973113e-01 4.83165569e-03 9.96210752e-17 3.05754275e-01
 1.14409571e-02]",Bagging,20,200,26.86935894852958,2.3465237899902998
3636,"[6.32477551e-01 5.20417043e-18 2.86229374e-17 3.67522449e-01
 0.00000000e+00]",MLE,20,200,27.05453269383947,2.340639972397203
3637,"[7.18633359e-01 2.38558320e-01 1.89735380e-18 4.28083210e-02
 0.00000000e+00]",SAA,20,50,26.00531489743724,2.424895754012871
3638,[0.54776364 0.15371338 0.04815357 0.23708488 0.01328454],Bagging,20,50,26.689675376941594,2.4574996303261245
3639,"[5.99110445e-01 2.59536532e-01 7.80625564e-18 1.41353023e-01
 3.62123526e-17]",MLE,20,50,26.239694391321706,2.4077619546493754
